64.548 60.863 3.0 64.548 60.864 3.0 0.0 -0.001 -0.0 0.001
115.877 52.124 3.0 115.902 52.118 3.0 -0.025 0.006 0.0 0.026
50.705 8.016 3.0 50.707 8.017 3.0 -0.002 -0.001 0.0 0.003
70.696 34.626 3.0 70.697 34.626 3.0 -0.001 0.0 0.0 0.001
42.66 94.014 3.0 42.665 94.015 3.0 -0.005 -0.001 -0.0 0.005
98.202 19.001 3.0 98.204 19.002 3.0 -0.002 -0.001 0.0 0.002
154.384 87.374 3.0 154.384 87.377 3.0 0.0 -0.003 0.0 0.003
133.8 77.364 3.0 133.798 77.362 3.0 0.002 0.002 0.0 0.003
54.583 19.981 3.0 54.584 19.982 3.0 -0.0 -0.001 0.0 0.001
58.251 34.956 3.0 58.251 34.956 3.0 -0.0 -0.0 0.0 0.0
63.32 90.898 3.0 63.319 90.898 3.0 0.002 -0.0 -0.0 0.002
133.417 93.859 3.0 133.416 93.859 3.0 0.001 -0.0 0.0 0.001
41.31 78.408 3.0 41.31 78.409 3.0 -0.0 -0.001 0.0 0.001
81.899 33.546 3.0 81.901 33.546 3.0 -0.001 0.001 -0.0 0.001
82.754 82.044 3.0 82.754 82.045 3.0 -0.0 -0.001 -0.0 0.001
50.608 46.433 3.0 50.609 46.433 3.0 -0.0 -0.0 -0.0 0.0
87.822 11.6 3.0 87.821 11.6 3.0 0.0 -0.0 -0.0 0.0
117.679 66.82 3.0 117.69 66.8 3.0 -0.011 0.02 0.0 0.023
112.845 29.709 3.0 112.853 29.713 3.0 -0.008 -0.004 -0.0 0.009
62.635 41.833 3.0 62.635 41.833 3.0 -0.0 -0.0 0.0 0.0
145.532 18.715 3.0 145.529 18.719 3.0 0.004 -0.003 0.0 0.005
100.53 73.639 3.0 100.53 73.643 3.0 0.001 -0.004 -0.0 0.004
43.93 65.563 3.0 43.93 65.564 3.0 -0.001 -0.001 -0.0 0.001
143.765 10.538 3.0 143.759 10.54 3.0 0.006 -0.003 -0.0 0.006
146.808 76.825 3.0 146.808 76.822 3.0 0.001 0.003 -0.0 0.003
98.967 55.386 3.0 98.972 55.386 3.0 -0.005 -0.0 -0.0 0.005
82.368 71.154 3.0 82.365 71.159 3.0 0.003 -0.004 -0.0 0.005
44.485 56.562 3.0 44.486 56.563 3.0 -0.001 -0.001 0.0 0.001
49.822 71.241 3.0 49.822 71.242 3.0 0.0 -0.001 0.0 0.001
68.187 68.235 3.0 68.187 68.237 3.0 0.0 -0.002 -0.0 0.002
92.496 32.643 3.0 92.497 32.642 3.0 -0.001 0.001 0.0 0.001
59.844 26.638 3.0 59.844 26.638 3.0 0.0 -0.0 0.0 0.0
61.769 12.978 3.0 61.769 12.978 3.0 -0.0 -0.0 0.0 0.001
118.703 18.55 3.0 118.705 18.554 3.0 -0.002 -0.003 -0.0 0.004
77.054 11.611 3.0 77.054 11.611 3.0 -0.0 0.0 -0.0 0.0
120.383 44.796 3.0 120.432 44.806 3.0 -0.049 -0.01 -0.0 0.05
122.458 89.907 3.0 122.459 89.906 3.0 -0.001 0.0 -0.0 0.001
99.96 9.374 3.0 99.957 9.374 3.0 0.002 0.0 -0.0 0.002
68.959 60.888 3.0 68.951 60.943 3.0 0.008 -0.055 -0.0 0.056
117.544 52.105 3.0 120.717 51.851 2.983 -3.173 0.254 0.017 3.183
55.194 7.978 3.0 55.398 8.091 2.999 -0.204 -0.112 0.001 0.233
75.058 34.545 3.0 75.183 34.501 2.998 -0.125 0.045 0.002 0.133
46.864 94.009 3.0 47.335 94.086 3.001 -0.471 -0.077 -0.001 0.478
103.122 18.457 3.0 103.343 18.603 3.0 -0.221 -0.146 -0.0 0.265
160.965 87.266 3.0 160.863 87.454 2.989 0.102 -0.188 0.011 0.214
140.574 77.582 3.0 140.336 77.424 2.99 0.238 0.157 0.01 0.285
59.121 19.927 3.0 59.144 20.028 2.996 -0.023 -0.101 0.004 0.103
62.714 34.914 3.0 62.742 34.939 3.0 -0.028 -0.025 0.0 0.038
67.851 90.932 3.0 67.663 90.973 3.005 0.188 -0.041 -0.005 0.193
139.468 93.904 3.0 139.345 93.923 2.998 0.123 -0.019 0.002 0.124
45.824 78.444 3.0 45.828 78.494 2.996 -0.003 -0.05 0.004 0.051
86.213 33.325 3.0 86.336 33.235 3.001 -0.122 0.09 -0.001 0.152
87.386 82.255 3.0 87.404 82.41 3.0 -0.018 -0.155 -0.0 0.156
55.063 46.499 3.0 55.093 46.513 3.002 -0.03 -0.014 -0.002 0.033
92.559 11.405 3.0 92.511 11.401 3.001 0.047 0.003 -0.001 0.048
123.306 69.686 3.0 123.456 67.455 2.998 -0.151 2.231 0.002 2.236
118.24 27.638 3.0 118.812 28.485 3.0 -0.572 -0.847 0.0 1.022
67.06 41.837 3.0 67.108 41.844 2.998 -0.048 -0.007 0.002 0.048
152.167 18.675 3.0 151.734 19.061 2.985 0.433 -0.386 0.015 0.581
105.148 74.484 3.0 105.072 74.938 3.001 0.076 -0.454 -0.001 0.461
